location,reviewer_name,is_local_guide,contributor_info,rating,time,text,likes,has_photo,owner_response
Batam Centre Ferry Terminal (A),Rosy Neubauer,True,Local Guide · 12 ulasan · 11 foto,1 bintang,10 bulan lalu,"I’d give zero stars if I could. We were misled by an immigration officer in Batam, who sold us a 7-day visa without telling us it was valid ONLY FOR BATAM. Since we were speaking English, it was obvious we were tourists – withholding such crucial information is unacceptable. It didn’t even say on the visa itself. We only found out at Jakarta airport, when we were denied boarding for our flight back to Germany. We lost all our booked flights, had to overstay our visa, travel back to Batam, pay fines, and spend over €2000 just to get home.

Back at Batam Ferry Terminal, the ordeal continued: officers delayed us for no reason, gave us false instructions on how to pay the fine, and only acted once money was involved. The whole process felt like a power game, leaving us stressed, terrified, and completely betrayed.

This ruined our holiday and traumatised us. What happened feels less like a mistake and more like a scam – and I will never return.",1,False,
Batam Centre Ferry Terminal (A),Wong Giim Ming,False,1 ulasan · 2 foto,5 bintang,10 tahun lalu,Good Services...keep it up,0,False,
Batam Centre Ferry Terminal (A),ZAENAL ABIDIN,True,Local Guide · 68 ulasan · 196 foto,5 bintang,8 tahun lalu,Mudah mau ke singapur atau ke Malaysia,0,True,
Batam Centre Ferry Terminal (A),Atuak Lintau,True,Local Guide · 427 ulasan · 20 foto,4 bintang,3 tahun lalu,"Parkiran kurang, imigrasi kerja nya pelan",0,False,
Batam Centre Ferry Terminal (A),RADIO TEMBORO,True,Local Guide · 311 ulasan · 264 foto,5 bintang,7 tahun lalu,"Mantap..... Pelayanan cepat dan memuaskan........ Trmpat yang bersih.... Dan ada tempat beribadah nya......
Pelabuhan percontohan bagi pelabuhan pelabuhan yang lain.....",0,True,
Batam Centre Ferry Terminal (A),Lime,True,Local Guide · 9 ulasan · 14 foto,5 bintang,setahun lalu,"There is new VISA only for holiday on 25 Jan 2025(maybe temporary)/ Visa 7 days(Only for Holiday) - IDR. 253,000(Cash) /  IDR. 258,500(Credit Card)",0,True,
Batam Centre Ferry Terminal (A),Faisal Sir,True,Local Guide · 1.431 ulasan · 2.837 foto,5 bintang,9 tahun lalu,Terminal ferry ini didesain dengan kualitas internasional sebab menjadi meeting point 3 negara.,0,False,
Batam Centre Ferry Terminal (A),Balazs Kadar,True,Local Guide · 1.961 ulasan · 36.170 foto,3 bintang,7 tahun lalu,"Little ferry center, busy,",0,True,
Batam Centre Ferry Terminal (A),Royen Lock,True,Local Guide · 659 ulasan · 3.701 foto,3 bintang,3 tahun lalu,Toiletnya sangat kotor...,2,True,
Batam Centre Ferry Terminal (A),- ciChad - (JalanJalan-JajanNgopi),True,Local Guide · 337 ulasan · 1.438 foto,4 bintang,7 tahun lalu,The Ferry Terminal Near From Airport and Mall Actually......👍🏽👍🏽👍🏽 …,0,True,
Batam Centre Ferry Terminal (A),Eric Chandra,False,1 ulasan,1 bintang,setahun lalu,"The officer was really rude to a person arriving. An outdated old man staff, not friendly",0,False,
Batam Centre Ferry Terminal (A),Cristian Ok,False,2 ulasan,5 bintang,11 tahun lalu,Good,0,False,
Batam Centre Ferry Terminal (A),Diah Setianingsih,True,Local Guide · 729 ulasan · 1.123 foto,5 bintang,8 tahun lalu,"The place is spacious, the toilets are clean, the immigration check point is quiet quick (not so  many queue even though on weekend).",3,False,
Batam Centre Ferry Terminal (A),Tokai Teio,False,413 ulasan,3 bintang,6 tahun lalu,Just a normal ferry terminal,0,False,
Batam Centre Ferry Terminal (A),Mia Marina,True,Local Guide · 1.334 ulasan · 1.939 foto,3 bintang,2 bulan lalu,"Crowded and confusing place. You have eboarding pass on the phone, but still need to get it printed at the counter, so don't come too close to the depqrture time.",0,False,
Batam Centre Ferry Terminal (A),Ammar Saifullah,True,Local Guide · 187 ulasan · 510 foto,4 bintang,7 tahun lalu,"What an efficient immigration counter!
The staffs managed the crowd well during weekend. Well done!",0,False,
Batam Centre Ferry Terminal (A),Aswathy Elizebeth Mathai,True,Local Guide · 39 ulasan · 6 foto,1 bintang,7 tahun lalu,"The clearance is fast. But the place is crowded and chaotic. It is connected to the Mega shopping mall, in case you are early to reach the ferry terminal.",0,False,
Batam Centre Ferry Terminal (A),Pakcik Dolly,True,Local Guide · 302 ulasan · 1.502 foto,5 bintang,4 tahun lalu,Sudah mulai ramai lagi jadwal kapal yg berangkat… baik SG maupun Jb,0,False,
Batam Centre Ferry Terminal (A),Ronald Lee,True,Local Guide · 376 ulasan · 365 foto,4 bintang,Diedit 3 tahun lalu,"The departure is at second storey which can be confusing for those who are new. The interior of the terminal has changed alot over the years. The last round when I was there, the kfc was still under renovation and hope it is opened now as there is a shortage of food line for quick bites.",1,False,
Batam Centre Ferry Terminal (A),Keramik Metriza,True,Local Guide · 856 ulasan · 1.104 foto,4 bintang,9 tahun lalu,Pintu keluar menuju singapura. Dari luar tidak ada kesan ada pelabuhan ferry di sini,1,True,
Batam Centre Ferry Terminal (A),TEKNIK88 MESIN BANGUNAN ELETRIKAL DAN ELEKTRO,True,Local Guide · 9 ulasan · 80 foto,5 bintang,9 tahun lalu,Batam center,0,True,
Batam Centre Ferry Terminal (A),Rosmeini Sailan,True,Local Guide · 386 ulasan · 827 foto,5 bintang,8 tahun lalu,"Saya suka dengan petugas2 nya yang profesional
Suasananya nyaman, bersih, ruang tunggu memadai
Antrian panjang, tapi teratur, Bravo Batam",1,True,
Batam Centre Ferry Terminal (A),Diecy Franky Gandasuli,True,Local Guide · 1.817 ulasan · 5.510 foto,5 bintang,3 tahun lalu,Mau ke singapore kewat sini dari batam,0,True,
Batam Centre Ferry Terminal (A),Ana Rohana,True,Local Guide · 86 ulasan · 179 foto,3 bintang,8 tahun lalu,"Having breakfast here while waiting for the walkway bridge to Mega Mall open (10 AM).
Kfc, restaurants and local snack shops at level 2. You can find indonesia SIM card, taxi and duty free shops at level 1, not much to see though!",1,True,
Batam Centre Ferry Terminal (A),Roy Tan,True,Local Guide · 158 ulasan · 27 foto,4 bintang,10 tahun lalu,Much better place ever since they renovated.,0,False,
Batam Centre Ferry Terminal (A),Shirley Ng,False,4 ulasan,1 bintang,setahun lalu,"Old and outdated twrminal. Non organizing, no significant instructions board, boat delayed by more than an hour without information and caused us queued there for more than an hour. Won't come to this terminal anymore if visit to Batam again",0,False,
Batam Centre Ferry Terminal (A),Yenty Hot&Spicy,True,Local Guide · 159 ulasan · 216 foto,1 bintang,8 tahun lalu,Taxi is too rude and expensive,0,False,
Batam Centre Ferry Terminal (A),ImUL Papit,True,Local Guide · 13 ulasan · 93 foto,4 bintang,3 tahun lalu,Gas gas nyebrang,0,False,
Batam Centre Ferry Terminal (A),isanthonio tendrawan,False,9 ulasan,1 bintang,7 bulan lalu,"Porternya judes main marahi customer aja langsung seakan akan troly nya itu milik mereka dan kalau mau di pakai customer customernya harus bayar dulu ke porternya.
Tolong kepada pengelolah untuk bisa berikan teguran kepada Porter yg seperti itu karna tindakan Porter itu merusak citra pelabuhan thx.",0,False,
Batam Centre Ferry Terminal (A),Irwan Komunikasi,True,Local Guide · 71 ulasan · 149 foto,3 bintang,4 tahun lalu,Rumit,0,False,
Batam Centre Ferry Terminal (A),Muhammad Rasikh UMRA,True,Local Guide · 105 ulasan · 73 foto,4 bintang,Diedit 4 bulan lalu,"Pelabuhan batam centre rame juga, cukup bagus pelayanannya, para sopir taksi ramah tidak main paksa, atau kalau anda ingin lebih murah, bisa keluar dulu dari area pelabuhan dan pesan taxi dari aplikasi tapi tentunya lebih banyak tenaga, apalagi kl bawaan banyak",0,True,
Batam Centre Ferry Terminal (A),Emde,True,Local Guide · 590 ulasan · 1.708 foto,4 bintang,3 tahun lalu,Nice,0,False,
Batam Centre Ferry Terminal (A),Rendra Andri S,True,Local Guide · 131 ulasan · 1.006 foto,5 bintang,Diedit 7 tahun lalu,Nice Trip....,1,True,
Batam Centre Ferry Terminal (A),Rian the Kingers,True,Local Guide · 227 ulasan · 3.533 foto,5 bintang,6 tahun lalu,Pelabuhan internasional kota batam,0,False,
Batam Centre Ferry Terminal (A),Yang Kek,True,Local Guide · 83 ulasan · 1.090 foto,5 bintang,Diedit 3 tahun lalu,Best batam center...👍👍👍👍🌟🌟🌟👍👍👍👍🌟👍👍👍👍👍👍🌟👍👍🌟pelayanan bnyak bgus msa. Titik. Semua ye ikut ye msa yg tetap.... Tkad pn sikit lambat... Best.... …,1,True,
Batam Centre Ferry Terminal (A),YL Wo (Yannie88),True,Local Guide · 52 ulasan · 34 foto,1 bintang,7 tahun lalu,"So busy everyone was pushing each other, people missed their ferry and everyone panicked.

No air conditioning, just fans. I queued for more than 2 hours and just made it onto the ferry.

When I got to the departure gates the floor was rammed with people, we couldn't work out which gate we needed to get to and there were no boards or signs before we got down. People ended up in the wrong queues and finding out last minute - so now imagine needing to move across the crowded hall to get to your ferry that you're already late for? People pushed and shoved and shouted at each other.

One good comment is that the staff tried their best, they handed out water and paper fans. But only the strong and tall got them. The old, short and weak didn't stand a chance.

So for Batman Fast ferry make sure you Q at gate A if the place is so crowded you can't see anything. Arrive early so you don't need to panic.

Having said all the above, this is my first time in Batam and using the ferries. It might be because it's Chinese New Year? But after this experience never again will I set food here.",0,False,
Batam Centre Ferry Terminal (A),Febi Masfar,True,Local Guide · 275 ulasan · 2.475 foto,4 bintang,9 tahun lalu,Nice,2,True,
Batam Centre Ferry Terminal (A),Surya Ardana,True,Local Guide · 67 ulasan · 1.017 foto,5 bintang,8 tahun lalu,"Tempat bagus orang orang nya juga ramah dan kita bisa langsung pesan taxi di depan dengan mudah dan rute nya cukup banyak dan jam nya padat , saya kemarin mencoba menaiki ferry dari singapore ke batam , perjalanan nya kira kira 1 jam an dengan view yang bagus dan air yang biru",0,False,
Batam Centre Ferry Terminal (A),Jen Smirnova,False,6 ulasan,1 bintang,7 tahun lalu,"If a could give zero starts or a negative rating I actually would. Total mess, check-in lanes/booths are overcrowded, no concept of queueing.",0,False,
Batam Centre Ferry Terminal (A),felicia aqila,False,1 ulasan,5 bintang,6 tahun lalu,Mau tanya'kalau mau masuk malaysia lewat pelabuhan batam ke stulang sudah bisa..?,1,False,
Batam Centre Ferry Terminal (A),tengku erni,True,Local Guide · 110 ulasan · 37 foto,5 bintang,seminggu lalu,Terminal Ferry yg sangat bagus pasilitas lengkap dan nyaman,0,False,
Batam Centre Ferry Terminal (A),고윈ᄐugly,True,Local Guide · 481 ulasan · 35.702 foto,5 bintang,4 tahun lalu,Very very less respect for foreign passport (VOA) office very much look down . Purposely make delay.  Please respect and treat equal everyone. VOA people visit ur country give good impression.  My first immigration very worst in batam ferry terminal.  Hopefully Bali not like this,2,False,
Batam Centre Ferry Terminal (A),Thecute Wild,True,Local Guide · 1.068 ulasan · 11.960 foto,1 bintang,6 tahun lalu,Titip komentar dulu.,9,False,
Batam Centre Ferry Terminal (A),Satya Dharma Nugraha,True,Local Guide · 289 ulasan · 260 foto,5 bintang,3 tahun lalu,Mantaaapppp benar tempat ini.....,0,True,
Batam Centre Ferry Terminal (A),Hillary,True,Local Guide · 1.314 ulasan · 3.274 foto,3 bintang,9 tahun lalu,Harbor isn't very clean.  Be prepared with US currency to pay entrance fees.,0,False,
Batam Centre Ferry Terminal (A),Alvin W,True,Local Guide · 539 ulasan · 203 foto,2 bintang,10 tahun lalu,Tidak tepat waktu,0,False,
Batam Centre Ferry Terminal (A),Yonkviye Fs,False,2 ulasan,5 bintang,9 tahun lalu,bicous this is infonesia,0,False,
Batam Centre Ferry Terminal (A),Hendy Sugiarto,True,Local Guide · 401 ulasan · 735 foto,5 bintang,Diedit 9 tahun lalu,ferry to singapore and johor,1,True,
Batam Centre Ferry Terminal (A),David TheLaw,True,Local Guide · 241 ulasan · 99 foto,5 bintang,9 tahun lalu,Lokasinya aman dan teratur,0,False,
Batam Centre Ferry Terminal (A),Tony Bartlett,False,6 ulasan,4 bintang,10 tahun lalu,Much better than it was a while back. The area is much improved also,0,False,
Batam Centre Ferry Terminal (A),Irfan Satria,True,Local Guide · 45 ulasan · 10 foto,5 bintang,3 tahun lalu,"Sangat nyaman, bisa masuk dari pintu masuk dan dari Mega Mall yang ada diseberang melalui jembatan layang, jadwal kapal sangat banyak dan banyak pilihan kapal, ke Malaysia dan Singapura bisa dari sini. Datanglah minimal 1jam sebelum jadwal keberangkatan, karena antrian pada imigrasi cukup panjang.",1,True,
Batam Centre Ferry Terminal (A),Tales of Digital Foodprint,True,Local Guide · 800 ulasan · 1.697 foto,5 bintang,10 tahun lalu,"pelabuhan yang terlihat seperti mall, terlihat bersih dan rapi",0,False,
Batam Centre Ferry Terminal (A),Latfi Khalid,False,1 ulasan,3 bintang,8 tahun lalu,Hotel,0,False,
Batam Centre Ferry Terminal (A),Agus Romadlon,True,Local Guide · 525 ulasan · 251 foto,4 bintang,9 tahun lalu,"Quite easy to get cab, you can stay for a while with enjoying cheaper food",2,True,
Batam Centre Ferry Terminal (A),Fadlun Maros,True,Local Guide · 605 ulasan · 8.761 foto,4 bintang,8 tahun lalu,One easy way to get to Singapore from Batam. IDR 280.000 for a round trip ticket. Why not?,1,True,
Batam Centre Ferry Terminal (A),Umagon Meru,True,Local Guide · 77 ulasan · 307 foto,4 bintang,Diedit 7 tahun lalu,👌👍 …,1,True,
Batam Centre Ferry Terminal (A),Siddhi Mehta,True,Local Guide · 29 ulasan · 12 foto,3 bintang,2 tahun lalu,Nice place to relax and enjoy the beautiful sunrise and sunset. Friendly people around. A weekend if enough for this place to explore.,0,False,
Batam Centre Ferry Terminal (A),Adietya Muhlizar,True,Local Guide · 961 ulasan · 525 foto,4 bintang,8 tahun lalu,pintu gerbang NKRI,1,False,
Batam Centre Ferry Terminal (A),Lukmanul Hakim,True,Local Guide · 459 ulasan · 10 foto,5 bintang,2 tahun lalu,Pelabuhan fery internasional,0,False,
Batam Centre Ferry Terminal (A),Gede S Sumiarsa,True,Local Guide · 807 ulasan · 83 foto,4 bintang,4 tahun lalu,Good enough.,0,False,
Batam Centre Ferry Terminal (A),Citrus Grapes,True,Local Guide · 19 ulasan · 5 foto,1 bintang,setahun lalu,"The immigration officer in the black uniform standing near the auto gate was rude and arrogant. He asked me, “Where are you going?” I politely answered, “Singapore.” Then he asked the exact same question again, and I gave the same answer. He asked in an interrogative and condescending tone. In my head, I was thinking, “You’re like a student who doesn’t listen in the classroom and doesn’t understand even when the teacher repeats the explanation.” Omg!😨

For Singaporeans/tourist in the review comments who feel that batam immigration officers are rude, just FYI, they are also rude to Indonesians, so don’t feel discriminated against. I believe there’s something wrong with the way they were trained.",2,False,
Batam Centre Ferry Terminal (A),Olivia Yong,True,Local Guide · 70 ulasan · 166 foto,2 bintang,7 bulan lalu,Disorganised and not managed efficiently. Inadequate signages and lack of proper queue barricades leaves departing passengers confused. Will not enter batam through this port in the future.,0,False,
Batam Centre Ferry Terminal (A),Musda Lifah,True,Local Guide · 38 ulasan · 5 foto,5 bintang,4 tahun lalu,Sangat membantu,1,False,
Batam Centre Ferry Terminal (A),Astanov Ben,True,Local Guide · 62 ulasan · 17 foto,5 bintang,7 tahun lalu,"going to sg very early in the morning, and still no parking spot.. wow.",0,False,
Batam Centre Ferry Terminal (A),Davina T,True,Local Guide · 36 ulasan · 8 foto,1 bintang,8 tahun lalu,"Never come here to enter Batam. The delays are ridiculous and the staff don't even try to help when you're queuing up to enter batam just so you can LEAVE batam (I spent the whole day at the Port cos of the delays). Gave priority to obvious ""tourists"" but let me miss my ferry back to Singapore.",2,False,
Batam Centre Ferry Terminal (A),Siti Mariani,False,3 ulasan,5 bintang,Diedit 10 tahun lalu,Ini adalah terminal ferry yang terkenal sikit lah di Batam dan juga banyak yang kunjung ke sana.di situ juga banyak pusat perbelanjaan dan terkenal deh di batam,0,False,
Batam Centre Ferry Terminal (A),Ong Ting Yong,True,Local Guide · 264 ulasan · 1.024 foto,3 bintang,7 tahun lalu,"Small ferry terminal, but probably the largest one in Batam with all the different ferry providers all in one place. There's a large shopping mall next to it, so all is good. They are very relaxed with their security checks and their computer system still runs on Windows XP which occassionally hangs and they have to restart. Expect delay.",3,False,
Batam Centre Ferry Terminal (A),G L L,True,Local Guide · 2.236 ulasan · 29.496 foto,4 bintang,9 tahun lalu,"This is second time here. The information desk is great. Phone sim card available. Stores, walkway to mall. The VIP room 50k. It's worth it. Tea, smoking room available. Free Wi-Fi.",1,False,
Batam Centre Ferry Terminal (A),Eric Tan,True,Local Guide · 28 ulasan,4 bintang,3 tahun lalu,No bad,0,False,
Batam Centre Ferry Terminal (A),Q K,True,Local Guide · 101 ulasan · 28 foto,3 bintang,2 tahun lalu,"Immigration process was smooth. Taxi services are overpriced and their the drivers can be pushy and annoying, but no choice as grab and gojek pick up point is far away",0,False,
Batam Centre Ferry Terminal (A),j rolla,True,Local Guide · 169 ulasan · 2.411 foto,5 bintang,3 tahun lalu,"Yang pasti dari semua terminal ferry yang ada dibatam, terminal ferry batam center ini adalah yang paling strategis (dekat dengan jalan raya).
Tidak butuh waktu lama atau harus berjalan kaki panjang untuk bisa dapat transportasi umum. Akses seperti angkutan umum(angkot), bus & taksi online sangat mudah. Yang membuatnya lebih menarik adalah adanya jembatan penghubung antara terminal ferry nya dengan mall (megamall batam center). Mall nya sendiri sudah rame dan bermacam-macam isinya. Jadi sangat menarik. Kalau masih sulit untuk menemukan taksi online untuk masuk ke area jemputan (didalam terminal ferry), kita bisa ke megamall lewat jembatan penyebrangannya, dan disana ada pintu khusus untuk pemesanan taksi online. 👍
Sekedar info saja untuk taksi online dibatam, ada ""gocar (by gojek)"", ""grab"", ""maxim"" & ""in-driver"".
Terminal ferry nya sendiri tidak terlalu besar, tidak juga terlalu kecil. Tapi lengkap untuk keberangkatan ke singapore & johor bahru (stulang laut & pasir gudang)",0,False,
Batam Centre Ferry Terminal (A),JOSEPH LIM,True,Local Guide · 21 ulasan · 10 foto,5 bintang,2 tahun lalu,"Clean, organized and fast clearance by immigration (avail n departure) only during off peak.",0,False,
Batam Centre Ferry Terminal (A),michael tjhin,True,Local Guide · 75 ulasan · 120 foto,5 bintang,8 tahun lalu,KEDATANGAN,0,False,
Batam Centre Ferry Terminal (A),Andrean Andrean,True,Local Guide · 10 ulasan · 11 foto,5 bintang,9 tahun lalu,Di sini pelabuhannya paling bagus kapal ferry ke singapore malaysia di sini ada pemeriksaan passport ramainya di sini apa lagi liburan paling ramai pelabuhan batam centre lokasinya startegis,0,False,
Batam Centre Ferry Terminal (A),Agung Hidayat,True,Local Guide · 712 ulasan · 9.057 foto,4 bintang,10 tahun lalu,Berangkat...,0,False,
Batam Centre Ferry Terminal (A),Gabriel Morton,True,Local Guide · 198 ulasan · 735 foto,4 bintang,10 tahun lalu,"Great ferry terminal. Much smoother experience than expected. Shops could be a bit more varied, but if you need something and have time, you can take the pedestrian bridge to the mall across the road (access via 2nd floor).

The duty-free shop is the only one in this terminal, but the Singapore terminal has a few after your transit.",0,False,
Batam Centre Ferry Terminal (A),Dwi Priyanta,True,Local Guide · 227 ulasan · 824 foto,3 bintang,9 tahun lalu,Integrated location,0,True,
Batam Centre Ferry Terminal (A),Carbo Kuo (BYVoid),True,Local Guide · 11.453 ulasan · 8.690 foto,3 bintang,Diedit 8 tahun lalu,Simple port serving ferries to Singapore.,0,False,
Batam Centre Ferry Terminal (A),"N ruli Ruliyana,Se",True,Local Guide · 352 ulasan · 2.440 foto,5 bintang,3 tahun lalu,"Terminal Ferry Internasional Batam center, melayani perjalanan pulang pergi Batam Singapura Batam dan Batam Johor Malaysia Batam",0,False,
Batam Centre Ferry Terminal (A),Carl Vitense,True,Local Guide · 35 ulasan · 4 foto,1 bintang,8 tahun lalu,Waiting for an hour now in immigration . . . Empty counters and people chatting. Wouldnt come here again and I'm not out of port yet hahahaha,0,False,
Batam Centre Ferry Terminal (A),Jeff Hahn,True,Local Guide · 1.028 ulasan · 4.054 foto,4 bintang,8 tahun lalu,Good port... Nice placements,0,False,
Batam Centre Ferry Terminal (A),Hans Wang,True,Local Guide · 349 ulasan · 60 foto,3 bintang,8 tahun lalu,Ferry to SG or JB,0,False,
Batam Centre Ferry Terminal (A),Samsul Bahri,True,Local Guide · 73 ulasan · 628 foto,4 bintang,7 tahun lalu,Nyaman,0,False,
Batam Centre Ferry Terminal (A),thoms studio,True,Local Guide · 199 ulasan · 186 foto,5 bintang,4 tahun lalu,one of the ports in batam . Near to city center.,0,False,
Batam Centre Ferry Terminal (A),Mariana Rahmawati,True,Local Guide · 49 ulasan · 89 foto,5 bintang,3 tahun lalu,Masih pagi blum susah cari parkir😁 …,0,True,
Batam Centre Ferry Terminal (A),M lee,True,Local Guide · 375 ulasan · 701 foto,4 bintang,7 tahun lalu,Bustling ferry center with decent number of eateries and snack shop. Also liked the connecting pedestrian bridge to the mega mall,1,True,
Batam Centre Ferry Terminal (A),Mo Lim,True,Local Guide · 44 ulasan · 118 foto,2 bintang,8 tahun lalu,fuyoh.the immigration when leave work so so so slowly . im take 1.30 hour to check in and onboard .nearly miss the ship.and im leave at weekday also no much ppl.slow slow slow!!!,2,True,
Batam Centre Ferry Terminal (A),Bio GLOBAL,True,Local Guide · 230 ulasan · 212 foto,4 bintang,7 tahun lalu,👍👍👌 …,2,True,
Batam Centre Ferry Terminal (A),Inkham Winata,False,8 ulasan · 1 foto,1 bintang,7 tahun lalu,Bad service,0,False,
Batam Centre Ferry Terminal (A),Leonardo Tommy Dacu,True,Local Guide · 250 ulasan · 444 foto,5 bintang,10 tahun lalu,The most crowded ferry terminal in batam to singapore and malaysia,0,False,
Batam Centre Ferry Terminal (A),Richard Coker,True,Local Guide · 203 ulasan · 54 foto,3 bintang,2 bulan lalu,The 2 shops inside are poor. Needs to be better. Buy anything you may need before going through the ticket machine,0,False,
Batam Centre Ferry Terminal (A),Ed santos,True,Local Guide · 97 ulasan · 90 foto,4 bintang,2 tahun lalu,Singapore Malaysia,0,True,
Batam Centre Ferry Terminal (A),Ricky Sng,True,Local Guide · 425 ulasan · 8.902 foto,4 bintang,6 tahun lalu,A little small but have an overhead pass to the Matahari mall across the street. Nice views coming in via the ferry. The immigration counter nearby has a separate visa on arrival booth but the booth opens only during daytime.,1,True,
Batam Centre Ferry Terminal (A),Junn juliana,True,Local Guide · 149 ulasan · 3.427 foto,3 bintang,6 tahun lalu,Nyaman,0,False,
Batam Centre Ferry Terminal (A),Rad (Daru),True,Local Guide · 462 ulasan · 4.467 foto,4 bintang,9 tahun lalu,Easy access it,0,True,
Batam Centre Ferry Terminal (A),Alexander Reinaldo,True,Local Guide · 715 ulasan · 7.153 foto,5 bintang,6 tahun lalu,"Well know for its variety of Ferry Operators such as Sindo, Majestic and Batam Fast Ferry. It has connecting bridge to Mega Mall Batam where you can spend time shopping and enjoying Indonesian Food. To avoid going during Singapore Public Holiday, e.g. Chinese New Year and Deepavali as well as long weekends as the queue can be super long (as picture below)",0,True,
Batam Centre Ferry Terminal (A),Mahammad Rasheed Mundole,False,11 ulasan · 1 foto,1 bintang,6 tahun lalu,Its a hell. No aircon no proper queuing,0,False,
Batam Centre Ferry Terminal (A),seah kim chong,True,Local Guide · 99 ulasan · 1.348 foto,4 bintang,7 tahun lalu,Ini adalah Hotel Harris.,0,False,
Batam Centre Ferry Terminal (A),Nishant Luthra,True,Local Guide · 44 ulasan · 518 foto,4 bintang,7 tahun lalu,Nice lively place close to the ferry terminal.,1,False,
Batam Centre Ferry Terminal (A),I Gusti Ngurah Putu Mantara,True,Local Guide · 194 ulasan · 986 foto,5 bintang,8 tahun lalu,"Salah satu pelabuhan laut yang bersih dengan fasilitas lengkap yang ada di Indonesia.

Pelabuhan laut ini melayani penyeberangan menuju Singapore sehingga pelabuhan laut ini dilengkapi dengan layanan imigrasi.

Penyeberangan ke Singapore dilayani dengan boat yang memakan waktu kurang lebih 45 menit. Keberangkatan boat ada setiap jam sampai pukul 22.00 wib.",1,False,
Batam Centre Ferry Terminal (A),Markes Markes,False,1 ulasan,1 bintang,4 tahun lalu,Semoga makin maju berkembang&sukses,0,False,
Batam Centre Ferry Terminal (A),Nicholas Chua,True,Local Guide · 162 ulasan · 921 foto,4 bintang,10 tahun lalu,Nice layer cake...to purchase.,1,False,
Batam Centre Ferry Terminal (A),Tutul Hosen,True,Local Guide · 11 ulasan · 85 foto,5 bintang,7 tahun lalu,Good,0,False,
Batam Centre Ferry Terminal (A),Margaretha Julia,True,Local Guide · 198 ulasan · 107 foto,4 bintang,6 tahun lalu,"Pengalaman ke2 dsni, nukar uang di MC lt dasar ga dikasih struk, katany mesin lg rusak, garecommend deh beli dsni, mending tukar uang di Jkt ayumas/VIP. Beli tiket ferry majestic di lt.dasar seharga 250ribu 1x jalan, antri di gate C jam 13.00, berangkat 13.30.",1,False,
Batam Centre Ferry Terminal (A),dd 22,True,Local Guide · 23 ulasan · 1 foto,3 bintang,Diedit 6 tahun lalu,Terkadang ada beberapa abk fery kurang ramah terhadap penumpang,0,False,
Batam Centre Ferry Terminal (A),Hendri Anto,True,Local Guide · 200 ulasan,5 bintang,3 tahun lalu,Mantap,0,False,
Batam Centre Ferry Terminal (A),Wan Asrin,True,Local Guide · 51 ulasan,5 bintang,5 bulan lalu,One of the main ferry terminal in Batam. Full of visitor during weekend and holiday seasons. Plenty of restaurant and mini shop inside terminal building. Walking distance to Megamall Batam.,0,False,
Batam Centre Ferry Terminal (A),Nabila Excellent Life,True,Local Guide · 136 ulasan · 567 foto,5 bintang,4 tahun lalu,"Suka3 banget deh pokoknya 😆😆😆 Tempatnya bagus, terus staff ramah2, abis itu bersih2, Dan bisa book untuk ferry ke sg ya... Aku saranin sih buat beli yg pp ya... Karena Lebih murah & open tiket baliknya😆 …",2,True,
Batam Centre Ferry Terminal (A),Dong,True,Local Guide · 35 ulasan · 214 foto,3 bintang,Diedit 11 tahun lalu,Good!,0,False,
Batam Centre Ferry Terminal (A),Laurelycia Angelica,False,3 ulasan · 1 foto,5 bintang,7 tahun lalu,Its nice and pretty clean and the best of all the staff try their best,0,False,
Batam Centre Ferry Terminal (A),Aldo Hu,True,Local Guide · 32 ulasan · 2 foto,3 bintang,9 tahun lalu,"If you want to use online transport, go inside MegaMall and ask the transport to come to other side of Mall Lobby, dont ask him to come to gate opposite of batam center, other conventional transport will shove them out",3,False,
Batam Centre Ferry Terminal (A),AsiaCloud Solutions Pte Ltd,False,121 ulasan,4 bintang,10 tahun lalu,Thank you,0,False,
Batam Centre Ferry Terminal (A),Ibrahim Muhammad,True,Local Guide · 165 ulasan · 1.141 foto,4 bintang,7 tahun lalu,"Ramai antrian panjang imigrasi, siapkan Waktu sekitar satu jam sebelum boarding",1,False,
Batam Centre Ferry Terminal (A),iYuta,True,Local Guide · 129 ulasan · 830 foto,5 bintang,6 tahun lalu,Connected to mega mall at Batam Center.,0,True,
Batam Centre Ferry Terminal (A),Kumara,True,Local Guide · 427 ulasan · 539 foto,5 bintang,4 tahun lalu,Good place to go in and out Indonesia. There is a Big Mall in front of the terminal,1,False,
Batam Centre Ferry Terminal (A),Md Easir Rahman,True,Local Guide · 30 ulasan · 191 foto,3 bintang,5 tahun lalu,Good  .,0,False,
Batam Centre Ferry Terminal (A),Sandhy st,True,Local Guide · 21 ulasan · 23 foto,5 bintang,9 tahun lalu,Rapi...tertata baik,0,False,
Batam Centre Ferry Terminal (A),Den Ko Ha,True,Local Guide · 196 ulasan · 789 foto,5 bintang,8 tahun lalu,Strategis pusat kota dekat dng pusat perbelanjaan mega mall,2,False,
Batam Centre Ferry Terminal (A),Shabbir w,True,Local Guide · 663 ulasan · 785 foto,5 bintang,7 tahun lalu,"Tex is 65,000 IND here per person, have to pay in ticket counter to get boarding pass.. have so many money exchanger here but there rate isn't good enough..  I recieved  65000 IND for 21RM. Arrival in the first floor and departure in second flood..  before you go to entrance go to ticket counter to collect boarding pass.

I did all those process in just 15 minutes. I arrived at terminal at 10:15 am and got the ferry of 10:30 am",2,False,
